s01a_03,s01a_02,area,depto,s01a_07_1,s01a_09,yhogpc,niv_ed,s06a_06,s06a_07,s06a_12,Real_No_Asiste,Pred_Logistica,Prob_Logistica,Pred_RandomForest,Prob_RandomForest
8.0,1.0,2.0,8.0,6.0,2.0,411.3095397949219,1.0,6.0,1.0,1.0,0,0,0.009798427979297579,0,0.0033333333333333335
13.0,1.0,1.0,3.0,6.0,2.0,870.1749877929688,2.0,5.0,9.0,1.0,0,0,0.14600666467090212,0,0.0
10.0,1.0,1.0,2.0,6.0,2.0,1633.1944580078125,1.0,8.0,1.0,1.0,0,0,0.018264887450095326,0,0.0
18.0,2.0,1.0,7.0,6.0,2.0,2257.35009765625,4.0,8.0,1.0,1.0,1,1,0.8781200921988752,0,0.08333333333333333
7.0,2.0,1.0,9.0,6.0,2.0,1154.9749755859375,1.0,7.0,1.0,1.0,0,0,0.002106553967818104,0,0.0
8.0,2.0,1.0,2.0,6.0,2.0,783.2999877929688,1.0,3.0,2.0,1.0,0,0,0.0066365408941143345,0,0.0
13.0,2.0,1.0,7.0,6.0,2.0,845.8214111328125,3.0,1.0,1.0,1.0,0,0,0.09585299911912,0,0.03333333333333333
19.0,1.0,2.0,8.0,6.0,2.0,913.3666381835938,4.0,1.0,2.0,1.0,1,1,0.9919709611463168,1,0.71
18.0,1.0,1.0,8.0,6.0,2.0,2367.708251953125,4.0,5.0,1.0,1.0,1,1,0.8564744175095478,1,0.61
8.0,2.0,1.0,2.0,2.0,1.0,923.25,1.0,5.0,1.0,1.0,0,0,0.005105271330744754,0,0.0033333333333333335
8.0,2.0,1.0,3.0,6.0,2.0,1221.429931640625,1.0,6.0,1.0,1.0,0,0,0.003707399145978083,0,0.0
15.0,1.0,1.0,8.0,6.0,2.0,1937.25,3.0,1.0,1.0,1.0,0,0,0.2296956091048111,0,0.03666666666666667
8.0,1.0,1.0,7.0,6.0,2.0,2105.333251953125,1.0,8.0,1.0,1.0,0,0,0.008186175924504376,0,0.0
12.0,2.0,1.0,3.0,6.0,2.0,614.6666870117188,2.0,1.0,9.0,1.0,0,0,0.13004675322091525,0,0.006666666666666667
6.0,2.0,1.0,5.0,6.0,2.0,1514.4000244140625,0.0,5.0,2.0,1.0,0,0,0.12444063367614576,0,0.0
18.0,1.0,1.0,2.0,6.0,2.0,2516.211181640625,3.0,3.0,1.0,1.0,0,0,0.42111372590356244,0,0.0
18.0,1.0,1.0,7.0,6.0,2.0,1544.760009765625,3.0,8.0,1.0,1.0,1,1,0.6497770751402949,0,0.08333333333333333
17.0,2.0,1.0,2.0,6.0,2.0,17241.666015625,3.0,2.0,1.0,1.0,0,0,0.14507565146819057,0,0.013333333333333334
18.0,2.0,1.0,7.0,6.0,2.0,2140.0,3.0,8.0,1.0,1.0,0,1,0.5689417766597806,0,0.05
16.0,1.0,1.0,3.0,6.0,1.0,961.3999633789062,3.0,1.0,1.0,1.0,0,0,0.3429768075613877,0,0.006666666666666667
15.0,1.0,1.0,3.0,6.0,2.0,600.0,3.0,8.0,1.0,1.0,0,0,0.0805387514674995,0,0.0
17.0,2.0,2.0,8.0,6.0,2.0,750.0,3.0,1.0,2.0,1.0,0,1,0.7926383657095599,0,0.02666666666666667
12.0,2.0,1.0,2.0,6.0,1.0,485.71429443359375,2.0,5.0,1.0,1.0,0,0,0.06367683940032362,0,0.0
9.0,1.0,1.0,7.0,6.0,2.0,1340.2508544921875,1.0,8.0,1.0,1.0,0,0,0.017705248933549505,0,0.0
10.0,1.0,1.0,2.0,6.0,2.0,623.2749633789062,1.0,5.0,1.0,1.0,0,0,0.023416322224724624,0,0.0
11.0,2.0,1.0,7.0,6.0,2.0,600.0,1.0,5.0,2.0,1.0,0,0,0.1532487181115183,0,0.0
17.0,2.0,1.0,2.0,6.0,2.0,2032.0833740234375,3.0,5.0,1.0,1.0,0,0,0.27958432856652865,0,0.0
14.0,2.0,1.0,8.0,6.0,2.0,1092.375,3.0,1.0,2.0,1.0,0,0,0.21327157178168352,0,0.0033333333333333335
16.0,2.0,2.0,1.0,6.0,2.0,869.1666259765625,3.0,5.0,5.0,1.0,0,0,0.3461966540001159,0,0.01
7.0,1.0,1.0,2.0,6.0,2.0,685.5,0.0,5.0,1.0,1.0,0,0,0.18939795238370857,0,0.0033333333333333335
11.0,2.0,1.0,1.0,6.0,2.0,1543.800048828125,1.0,5.0,1.0,1.0,0,0,0.041096465653178434,0,0.0
6.0,2.0,1.0,4.0,6.0,2.0,1284.0,0.0,3.0,1.0,1.0,0,0,0.04675948539798058,0,0.0
11.0,2.0,1.0,3.0,6.0,2.0,1591.942626953125,1.0,8.0,9.0,1.0,0,0,0.024753373891706582,0,0.0
9.0,2.0,1.0,2.0,6.0,2.0,1579.625,1.0,5.0,1.0,1.0,0,0,0.007930183873276726,0,0.0
16.0,2.0,1.0,3.0,6.0,2.0,433.0,3.0,1.0,2.0,1.0,0,0,0.4991211945726106,0,0.07
12.0,1.0,1.0,2.0,6.0,2.0,1568.666748046875,1.0,5.0,1.0,1.0,0,0,0.09029623446865297,0,0.0033333333333333335
11.0,2.0,1.0,1.0,6.0,2.0,1726.033447265625,1.0,5.0,1.0,1.0,0,0,0.040687906694095555,0,0.0033333333333333335
17.0,1.0,2.0,9.0,6.0,2.0,539.5833740234375,3.0,8.0,7.0,2.0,0,1,0.8046689061752724,0,0.07666666666666666
10.0,2.0,1.0,5.0,6.0,2.0,1016.6666870117188,1.0,5.0,1.0,1.0,0,0,0.012545667503405614,0,0.0
19.0,2.0,1.0,4.0,6.0,2.0,666.6666870117188,4.0,7.0,1.0,1.0,1,1,0.8686154415770763,0,0.19666666666666666
8.0,1.0,1.0,8.0,6.0,2.0,1003.4166870117188,1.0,1.0,6.0,1.0,0,0,0.04518988345886246,0,0.0033333333333333335
9.0,1.0,1.0,6.0,6.0,2.0,992.625,1.0,8.0,1.0,1.0,0,0,0.01399871924161434,0,0.0
7.0,2.0,1.0,3.0,6.0,2.0,1648.33740234375,0.0,8.0,1.0,1.0,0,0,0.09817177019757085,0,0.0
14.0,1.0,2.0,1.0,6.0,2.0,1923.75,1.0,5.0,7.0,1.0,0,1,0.6789824068411606,0,0.06
14.0,1.0,1.0,3.0,6.0,2.0,556.6666870117188,3.0,5.0,1.0,1.0,0,0,0.04861842823372056,0,0.0
12.0,1.0,1.0,1.0,6.0,2.0,5275.0,2.0,6.0,1.0,1.0,0,0,0.09348942495177706,0,0.006666666666666667
17.0,1.0,1.0,7.0,6.0,2.0,2952.75,3.0,5.0,1.0,1.0,0,0,0.4990582302722947,0,0.02666666666666667
16.0,2.0,1.0,2.0,6.0,2.0,491.8333435058594,3.0,5.0,2.0,1.0,0,0,0.33279697119144686,0,0.06
8.0,1.0,1.0,4.0,6.0,2.0,1493.6112060546875,1.0,3.0,1.0,1.0,0,0,0.0032111350954489976,0,0.006666666666666667
19.0,1.0,2.0,9.0,6.0,2.0,573.00830078125,3.0,5.0,6.0,1.0,0,1,0.9549980773636931,1,0.7266666666666667
12.0,1.0,1.0,2.0,6.0,2.0,1917.60546875,2.0,3.0,1.0,1.0,0,0,0.0557915586828772,0,0.0033333333333333335
9.0,1.0,1.0,2.0,6.0,2.0,2068.657470703125,1.0,5.0,9.0,2.0,0,0,0.015552876747956081,0,0.0033333333333333335
15.0,2.0,1.0,5.0,6.0,2.0,1452.0,3.0,5.0,1.0,1.0,0,0,0.06331929144599634,0,0.0
19.0,1.0,1.0,4.0,6.0,2.0,3182.58349609375,3.0,2.0,2.0,1.0,1,1,0.8342752387875247,0,0.16333333333333333
13.0,2.0,2.0,2.0,6.0,2.0,2363.33349609375,2.0,1.0,8.0,1.0,0,0,0.4810267184065661,0,0.03666666666666667
14.0,2.0,1.0,7.0,6.0,2.0,1082.5,3.0,6.0,1.0,1.0,0,0,0.09476350517484818,0,0.0
16.0,1.0,1.0,7.0,6.0,2.0,626.6666259765625,3.0,7.0,2.0,1.0,0,0,0.49146527062964596,0,0.0
17.0,2.0,2.0,9.0,6.0,2.0,1893.3333740234375,3.0,1.0,6.0,1.0,0,1,0.8902527838511135,0,0.11666666666666667
10.0,2.0,1.0,7.0,6.0,2.0,1081.9749755859375,1.0,5.0,2.0,1.0,0,0,0.07768536579144938,0,0.0
16.0,2.0,1.0,8.0,6.0,2.0,2281.25,3.0,5.0,1.0,1.0,0,0,0.15527525435636225,0,0.016666666666666666
8.0,2.0,1.0,4.0,27.0,2.0,789.816650390625,1.0,8.0,2.0,1.0,0,0,0.014710878751548008,0,0.03333333333333333
13.0,2.0,2.0,3.0,6.0,2.0,1424.693359375,3.0,5.0,5.0,1.0,0,0,0.03597345132527861,0,0.0
8.0,2.0,2.0,3.0,6.0,2.0,463.3333435058594,1.0,5.0,5.0,1.0,0,0,0.007175579591586967,0,0.0
7.0,2.0,1.0,4.0,6.0,2.0,4800.60009765625,0.0,3.0,1.0,1.0,0,0,0.07737566198225182,0,0.0
19.0,2.0,1.0,2.0,6.0,2.0,737.3333740234375,4.0,5.0,1.0,1.0,1,1,0.9093772979293455,1,0.7
9.0,2.0,1.0,5.0,6.0,2.0,2329.738037109375,1.0,5.0,1.0,1.0,0,0,0.005606879113221999,0,0.0
9.0,2.0,1.0,2.0,6.0,1.0,2101.666748046875,1.0,5.0,2.0,1.0,0,0,0.01831921870434986,0,0.0
6.0,2.0,1.0,7.0,6.0,2.0,753.625,0.0,8.0,1.0,1.0,0,0,0.11828860363008038,0,0.03666666666666667
18.0,1.0,1.0,6.0,6.0,2.0,597.5,3.0,5.0,1.0,1.0,0,1,0.6478628478699222,0,0.013333333333333334
17.0,2.0,2.0,1.0,27.0,2.0,197.59524536132812,3.0,1.0,7.0,1.0,0,1,0.9141826702236895,0,0.08
18.0,1.0,1.0,4.0,6.0,2.0,1108.09521484375,3.0,5.0,1.0,1.0,0,1,0.513759508646069,0,0.016666666666666666
7.0,1.0,1.0,7.0,6.0,2.0,460.0,1.0,7.0,2.0,1.0,0,0,0.009281610970095618,0,0.0
17.0,1.0,1.0,7.0,6.0,2.0,1810.0714111328125,3.0,8.0,2.0,1.0,0,1,0.6826136013354096,0,0.0033333333333333335
10.0,2.0,1.0,9.0,6.0,2.0,1318.1749267578125,1.0,2.0,7.0,1.0,0,0,0.06901329151317073,0,0.0033333333333333335
9.0,2.0,1.0,6.0,6.0,2.0,693.5416259765625,1.0,6.0,2.0,1.0,0,0,0.03593802755007518,0,0.0
11.0,2.0,2.0,1.0,27.0,2.0,750.0,1.0,7.0,7.0,1.0,0,0,0.21068864179421634,0,0.013333333333333334
17.0,1.0,1.0,3.0,6.0,2.0,1870.9000244140625,3.0,5.0,2.0,1.0,0,1,0.5157869708399209,0,0.13
17.0,2.0,1.0,8.0,6.0,2.0,4319.05029296875,3.0,7.0,5.0,1.0,0,0,0.26213547343190013,0,0.016666666666666666
13.0,2.0,1.0,2.0,6.0,2.0,1250.0,3.0,5.0,1.0,1.0,0,0,0.020813712746627,0,0.0
6.0,1.0,1.0,3.0,6.0,2.0,10344.4443359375,0.0,8.0,1.0,1.0,0,0,0.04126364246323207,0,0.0033333333333333335
13.0,2.0,1.0,2.0,6.0,1.0,4127.38916015625,3.0,5.0,1.0,2.0,0,0,0.023680551439841324,0,0.006666666666666667
15.0,2.0,1.0,7.0,6.0,2.0,2338.1083984375,3.0,7.0,1.0,1.0,0,0,0.11144797260971412,0,0.0033333333333333335
16.0,1.0,1.0,2.0,6.0,1.0,345.08001708984375,3.0,5.0,1.0,1.0,0,0,0.2135751180187545,0,0.0
12.0,1.0,2.0,7.0,6.0,2.0,947.6799926757812,2.0,7.0,2.0,1.0,0,0,0.3300613387372404,0,0.01
8.0,1.0,1.0,3.0,6.0,2.0,1950.333251953125,1.0,8.0,1.0,1.0,0,0,0.0033905259637564225,0,0.0
9.0,2.0,1.0,7.0,6.0,2.0,1649.3099365234375,1.0,5.0,1.0,1.0,0,0,0.015608428839591048,0,0.0
12.0,2.0,1.0,5.0,6.0,2.0,2993.06689453125,1.0,8.0,1.0,1.0,0,0,0.039163072857278984,0,0.0
8.0,1.0,1.0,7.0,6.0,2.0,1466.3890380859375,1.0,8.0,1.0,1.0,0,0,0.008488115308967988,0,0.0
8.0,1.0,1.0,2.0,6.0,2.0,1349.4632568359375,1.0,5.0,1.0,1.0,0,0,0.00523684646842271,0,0.0
18.0,1.0,1.0,2.0,6.0,2.0,2088.68017578125,4.0,3.0,1.0,1.0,1,1,0.8037906574614493,0,0.09333333333333334
19.0,2.0,1.0,2.0,6.0,2.0,1539.2723388671875,4.0,3.0,8.0,1.0,0,1,0.9256967603784702,0,0.24
8.0,1.0,1.0,5.0,6.0,2.0,694.4444580078125,1.0,5.0,1.0,1.0,0,0,0.004007854353676087,0,0.0
6.0,1.0,1.0,8.0,6.0,2.0,1480.142822265625,0.0,5.0,2.0,1.0,0,0,0.20880286353211608,0,0.0033333333333333335
6.0,1.0,1.0,3.0,6.0,1.0,1254.578369140625,0.0,5.0,9.0,1.0,0,0,0.08557154128971223,0,0.0
11.0,1.0,1.0,8.0,6.0,2.0,907.3200073242188,1.0,5.0,5.0,1.0,0,0,0.06655059526743004,0,0.0
6.0,2.0,1.0,5.0,27.0,1.0,2262.13330078125,1.0,3.0,2.0,1.0,0,0,0.002048344330174747,0,0.06666666666666667
6.0,1.0,2.0,1.0,6.0,2.0,842.0799560546875,0.0,5.0,7.0,1.0,0,0,0.3553907486360032,0,0.0
6.0,1.0,1.0,2.0,6.0,2.0,1118.708251953125,0.0,5.0,1.0,1.0,0,0,0.09832162499233757,0,0.0033333333333333335
12.0,2.0,1.0,8.0,6.0,2.0,3748.333251953125,2.0,6.0,1.0,1.0,0,0,0.06361022370083064,0,0.0
16.0,2.0,2.0,1.0,27.0,1.0,533.0,2.0,5.0,7.0,1.0,1,1,0.9289701043021978,0,0.4866666666666667
8.0,1.0,1.0,2.0,6.0,2.0,601.2111206054688,1.0,5.0,1.0,1.0,0,0,0.005464451442745706,0,0.0
12.0,2.0,2.0,7.0,6.0,2.0,1695.9166259765625,1.0,7.0,2.0,1.0,0,0,0.2796397889433775,0,0.0033333333333333335
8.0,1.0,2.0,1.0,6.0,2.0,157.3611297607422,1.0,1.0,7.0,1.0,0,0,0.06422849160234403,0,0.01
15.0,1.0,1.0,8.0,6.0,2.0,1748.645751953125,3.0,1.0,6.0,1.0,0,1,0.5194637981042369,0,0.12333333333333334
9.0,1.0,2.0,3.0,6.0,2.0,651.2000122070312,1.0,6.0,5.0,1.0,0,0,0.02324203791228976,0,0.0033333333333333335
6.0,2.0,1.0,3.0,6.0,2.0,800.0,0.0,8.0,5.0,1.0,0,0,0.07295247150631581,0,0.013333333333333334
11.0,1.0,1.0,3.0,6.0,2.0,2506.111083984375,1.0,5.0,1.0,1.0,0,0,0.035325277889259585,0,0.0
19.0,2.0,1.0,7.0,6.0,2.0,1541.63330078125,4.0,5.0,1.0,1.0,0,1,0.9502146142723641,0,0.09
16.0,1.0,2.0,5.0,6.0,1.0,1115.27783203125,3.0,5.0,6.0,1.0,0,1,0.5095350478730791,0,0.023333333333333334
17.0,1.0,1.0,6.0,6.0,2.0,1015.5333862304688,3.0,8.0,1.0,1.0,0,0,0.41397808004735126,0,0.0033333333333333335
12.0,1.0,1.0,2.0,6.0,2.0,864.0086059570312,3.0,5.0,1.0,1.0,0,0,0.013927426357621835,0,0.0
9.0,2.0,1.0,7.0,6.0,2.0,2110.39990234375,1.0,5.0,1.0,1.0,0,0,0.015208575571294923,0,0.0
12.0,1.0,1.0,9.0,6.0,2.0,492.0278015136719,2.0,8.0,1.0,1.0,0,0,0.10810597676572246,0,0.0033333333333333335
12.0,2.0,1.0,2.0,6.0,2.0,1030.0,1.0,8.0,1.0,1.0,0,0,0.05832046034883877,0,0.0
17.0,1.0,1.0,9.0,6.0,2.0,3769.66650390625,3.0,1.0,2.0,1.0,0,1,0.8177208335795905,0,0.13333333333333333
14.0,1.0,1.0,2.0,6.0,2.0,2300.41650390625,3.0,5.0,1.0,1.0,0,0,0.053792160700881594,0,0.0
15.0,1.0,1.0,7.0,6.0,2.0,1603.3333740234375,3.0,8.0,1.0,1.0,0,0,0.16836517213691118,0,0.0
16.0,1.0,1.0,7.0,6.0,2.0,1088.9166259765625,3.0,5.0,2.0,1.0,0,1,0.5660352028286857,0,0.03666666666666667
18.0,1.0,1.0,8.0,6.0,2.0,1301.72998046875,3.0,1.0,2.0,1.0,0,1,0.8741879600271149,0,0.24
15.0,1.0,1.0,2.0,6.0,2.0,881.8333129882812,3.0,5.0,1.0,1.0,0,0,0.11416160288046266,0,0.0
10.0,2.0,1.0,3.0,6.0,2.0,4027.472412109375,1.0,8.0,1.0,1.0,0,0,0.009622677176145955,0,0.0
6.0,2.0,2.0,5.0,6.0,2.0,989.25,0.0,5.0,2.0,1.0,0,0,0.18148245867233787,0,0.0
13.0,1.0,1.0,2.0,6.0,1.0,1162.5,3.0,5.0,2.0,1.0,0,0,0.06525531010543889,0,0.0
15.0,2.0,2.0,1.0,6.0,2.0,370.41668701171875,3.0,5.0,7.0,1.0,0,0,0.3270828151871417,0,0.0033333333333333335
12.0,1.0,1.0,8.0,6.0,2.0,1004.25,3.0,5.0,1.0,1.0,0,0,0.013876193047937656,0,0.0
14.0,1.0,1.0,3.0,6.0,2.0,2077.361083984375,3.0,8.0,1.0,1.0,0,0,0.03708243482064941,0,0.0
9.0,1.0,1.0,4.0,6.0,2.0,1449.5833740234375,1.0,8.0,1.0,1.0,0,0,0.008112271053800814,0,0.0
11.0,2.0,1.0,3.0,6.0,2.0,1612.0999755859375,1.0,8.0,1.0,1.0,0,0,0.022785806036215883,0,0.0
8.0,1.0,2.0,2.0,2.0,1.0,312.5,1.0,5.0,7.0,1.0,0,0,0.02850566270523276,0,0.02
15.0,1.0,2.0,5.0,6.0,1.0,207.9166717529297,3.0,1.0,5.0,1.0,0,0,0.3395780247999158,0,0.04666666666666667
14.0,2.0,1.0,6.0,6.0,2.0,1780.0,3.0,1.0,1.0,1.0,0,0,0.13957940666199123,0,0.0
10.0,2.0,1.0,8.0,6.0,2.0,1211.8333740234375,1.0,5.0,5.0,2.0,0,0,0.032827809811062786,0,0.0033333333333333335
17.0,1.0,1.0,3.0,6.0,1.0,4973.87939453125,3.0,8.0,1.0,1.0,0,0,0.22565211810418323,0,0.16
16.0,1.0,1.0,8.0,6.0,2.0,1168.9111328125,3.0,1.0,6.0,1.0,0,1,0.7002225001026842,0,0.26666666666666666
12.0,1.0,1.0,8.0,6.0,2.0,974.25,2.0,5.0,2.0,1.0,0,0,0.18505694019315042,0,0.0
10.0,2.0,1.0,7.0,6.0,2.0,858.3333129882812,1.0,5.0,1.0,1.0,0,0,0.03351495109948569,0,0.0
8.0,2.0,2.0,3.0,6.0,2.0,282.91668701171875,1.0,5.0,8.0,1.0,0,0,0.009623375901456132,0,0.0
11.0,1.0,2.0,9.0,6.0,2.0,2090.625,1.0,1.0,7.0,2.0,0,0,0.4960461439409563,0,0.18
11.0,2.0,1.0,1.0,6.0,2.0,2591.416748046875,1.0,5.0,1.0,1.0,0,0,0.03880029684695171,0,0.0
12.0,1.0,2.0,9.0,6.0,2.0,2069.283203125,1.0,5.0,6.0,1.0,0,0,0.44975442224525236,0,0.0033333333333333335
19.0,2.0,1.0,1.0,6.0,2.0,1472.199951171875,4.0,5.0,1.0,1.0,1,1,0.9217670916990014,0,0.13
10.0,1.0,1.0,9.0,6.0,2.0,3932.361083984375,1.0,3.0,2.0,1.0,0,0,0.04916216174599608,0,0.0
17.0,1.0,1.0,7.0,6.0,2.0,1630.56005859375,3.0,8.0,1.0,1.0,0,0,0.4689977405548122,0,0.006666666666666667
14.0,1.0,1.0,7.0,6.0,2.0,1066.6666259765625,3.0,5.0,1.0,1.0,0,0,0.10832938076097934,0,0.0
11.0,2.0,2.0,9.0,6.0,2.0,1429.5,2.0,5.0,7.0,2.0,1,0,0.21578653256377936,0,0.13666666666666666
15.0,1.0,1.0,1.0,6.0,2.0,2571.35009765625,3.0,5.0,1.0,1.0,0,0,0.12532475576285326,0,0.0
10.0,2.0,1.0,4.0,6.0,2.0,844.9066162109375,1.0,5.0,2.0,1.0,0,0,0.03752070432030776,0,0.07666666666666666
15.0,2.0,1.0,2.0,6.0,2.0,1035.4166259765625,3.0,1.0,1.0,1.0,0,0,0.18705571884359326,0,0.0033333333333333335
10.0,1.0,1.0,3.0,6.0,2.0,2302.083251953125,1.0,5.0,5.0,1.0,0,0,0.024879550797082175,0,0.0
6.0,1.0,2.0,5.0,6.0,2.0,2049.16650390625,0.0,8.0,2.0,1.0,0,0,0.1890170949853056,0,0.006666666666666667
17.0,2.0,1.0,3.0,6.0,2.0,671.638916015625,3.0,8.0,1.0,1.0,0,0,0.2190866946594312,0,0.0
16.0,2.0,1.0,2.0,6.0,2.0,2272.83349609375,3.0,5.0,1.0,1.0,0,0,0.1547777021943273,0,0.0033333333333333335
19.0,2.0,1.0,7.0,6.0,2.0,2208.333251953125,5.0,8.0,1.0,1.0,0,0,0.41204984067908906,0,0.0
14.0,1.0,1.0,3.0,6.0,2.0,1141.666748046875,3.0,8.0,1.0,1.0,0,0,0.039040361412461595,0,0.0
16.0,1.0,1.0,8.0,6.0,2.0,1564.47998046875,3.0,5.0,2.0,1.0,0,0,0.39028821886934445,0,0.04
7.0,2.0,1.0,6.0,6.0,2.0,810.9833374023438,1.0,5.0,1.0,1.0,0,0,0.002931018333192859,0,0.0033333333333333335
14.0,2.0,2.0,5.0,6.0,2.0,2355.555419921875,3.0,8.0,7.0,1.0,0,0,0.0930551142929299,0,0.023333333333333334
15.0,2.0,1.0,4.0,6.0,2.0,2587.199951171875,3.0,5.0,2.0,1.0,0,0,0.16141621886223684,0,0.0
10.0,1.0,2.0,9.0,6.0,2.0,3064.466552734375,1.0,1.0,8.0,2.0,0,0,0.24115748371185675,0,0.006666666666666667
7.0,2.0,2.0,1.0,27.0,2.0,1623.75,1.0,5.0,7.0,1.0,0,0,0.018096760785596567,0,0.0033333333333333335
14.0,2.0,2.0,2.0,6.0,2.0,866.0,3.0,1.0,7.0,1.0,0,0,0.31116571334213616,0,0.006666666666666667
15.0,1.0,1.0,2.0,6.0,2.0,540.0,3.0,5.0,1.0,1.0,0,0,0.11615266246722283,0,0.0
8.0,2.0,1.0,2.0,6.0,2.0,3009.349853515625,1.0,5.0,1.0,1.0,0,0,0.0035115880399740097,0,0.0
7.0,2.0,1.0,7.0,6.0,2.0,1031.5277099609375,1.0,5.0,2.0,1.0,0,0,0.009163647389006139,0,0.0
18.0,1.0,2.0,9.0,6.0,2.0,575.8928833007812,4.0,5.0,1.0,1.0,0,1,0.9395902065136418,1,0.81
6.0,2.0,2.0,4.0,6.0,1.0,966.0,0.0,5.0,2.0,1.0,0,0,0.21139717249467746,0,0.006666666666666667
8.0,1.0,1.0,9.0,58.0,2.0,1148.2833251953125,1.0,2.0,1.0,1.0,0,0,0.014494010354922572,0,0.0
6.0,1.0,1.0,8.0,6.0,2.0,793.8333129882812,0.0,7.0,2.0,1.0,0,0,0.165317500128845,0,0.02
17.0,2.0,1.0,6.0,6.0,2.0,1790.8160400390625,3.0,8.0,1.0,1.0,0,0,0.33217579201802494,0,0.006666666666666667
11.0,2.0,1.0,8.0,6.0,2.0,1563.8333740234375,1.0,7.0,6.0,1.0,0,0,0.08329447373146076,0,0.006666666666666667
7.0,1.0,1.0,3.0,6.0,2.0,786.2333374023438,1.0,5.0,1.0,1.0,0,0,0.0021116546072031893,0,0.0
11.0,2.0,1.0,8.0,6.0,2.0,866.0,1.0,5.0,1.0,1.0,0,0,0.035250187539814015,0,0.0
11.0,1.0,1.0,8.0,6.0,2.0,845.5799560546875,1.0,8.0,1.0,1.0,0,0,0.03925179040524491,0,0.0
12.0,1.0,1.0,6.0,6.0,2.0,5298.33349609375,2.0,8.0,1.0,1.0,0,0,0.08318925265509494,0,0.0033333333333333335
14.0,2.0,1.0,4.0,6.0,2.0,2465.666748046875,3.0,6.0,2.0,1.0,0,0,0.09800485018097502,0,0.0
10.0,2.0,1.0,2.0,6.0,2.0,810.4166259765625,1.0,5.0,1.0,1.0,0,0,0.017160710280715655,0,0.0
11.0,1.0,1.0,7.0,6.0,2.0,957.2333984375,1.0,5.0,2.0,1.0,0,0,0.1941498635157351,0,0.0
11.0,1.0,1.0,8.0,6.0,2.0,1690.0,1.0,5.0,6.0,1.0,0,0,0.1451871575857457,0,0.0
16.0,1.0,1.0,7.0,6.0,2.0,2144.85009765625,3.0,8.0,1.0,1.0,0,0,0.290926133360089,0,0.0
12.0,1.0,1.0,8.0,6.0,2.0,1501.0999755859375,3.0,8.0,1.0,1.0,0,0,0.011118192611277925,0,0.0
6.0,2.0,1.0,3.0,6.0,2.0,1316.929931640625,0.0,8.0,1.0,1.0,0,0,0.050398361067770445,0,0.0
18.0,2.0,1.0,2.0,6.0,2.0,93.75714111328125,3.0,5.0,1.0,1.0,0,0,0.4754201177117898,0,0.09333333333333334
9.0,1.0,2.0,3.0,27.0,2.0,343.4333190917969,1.0,1.0,6.0,1.0,0,0,0.20364033215961952,0,0.0
15.0,1.0,1.0,3.0,6.0,2.0,1464.0,3.0,8.0,1.0,1.0,0,0,0.07695628045210444,0,0.0
8.0,1.0,1.0,4.0,6.0,2.0,783.3333129882812,1.0,3.0,2.0,1.0,0,0,0.008186300003506806,0,0.0
19.0,2.0,1.0,2.0,6.0,2.0,2455.0,4.0,3.0,1.0,1.0,1,1,0.8605710790356164,0,0.06333333333333334
18.0,2.0,1.0,2.0,6.0,2.0,1548.3333740234375,3.0,5.0,1.0,1.0,0,0,0.45473719877060714,0,0.0
16.0,1.0,1.0,7.0,6.0,2.0,1178.25,3.0,8.0,1.0,1.0,0,0,0.30245477303159024,0,0.016666666666666666
14.0,1.0,2.0,6.0,6.0,2.0,1148.1666259765625,3.0,5.0,5.0,1.0,0,0,0.16908916423504175,0,0.05
15.0,2.0,2.0,1.0,6.0,2.0,227.08334350585938,2.0,1.0,8.0,1.0,1,1,0.8485647160664096,0,0.3433333333333333
11.0,2.0,1.0,9.0,6.0,2.0,1903.77783203125,1.0,8.0,9.0,1.0,0,0,0.04564499701625526,0,0.0
9.0,1.0,2.0,9.0,6.0,2.0,1046.666748046875,1.0,2.0,8.0,1.0,0,0,0.0502061169587518,0,0.0
17.0,1.0,1.0,3.0,6.0,2.0,1460.433349609375,3.0,8.0,1.0,1.0,0,0,0.26706028982856966,0,0.0033333333333333335
12.0,1.0,1.0,2.0,6.0,2.0,1716.6666259765625,2.0,3.0,1.0,1.0,0,0,0.05639974906996291,0,0.0
14.0,2.0,1.0,8.0,6.0,2.0,1566.25,3.0,8.0,1.0,1.0,0,0,0.034771448102808564,0,0.0
12.0,2.0,1.0,7.0,6.0,2.0,2977.0,2.0,8.0,1.0,1.0,0,0,0.0898840695814833,0,0.0
18.0,1.0,1.0,2.0,5.0,1.0,683.3333129882812,3.0,5.0,1.0,1.0,0,1,0.7495539272509729,0,0.01
10.0,2.0,2.0,5.0,27.0,2.0,153.33334350585938,1.0,5.0,8.0,1.0,0,0,0.07283272786503897,0,0.0
6.0,1.0,1.0,1.0,6.0,2.0,1679.166748046875,0.0,8.0,1.0,1.0,0,0,0.09608691704481635,0,0.0
13.0,2.0,2.0,1.0,27.0,2.0,218.3333282470703,2.0,5.0,7.0,1.0,0,1,0.5985889328840075,0,0.20333333333333334
8.0,1.0,1.0,4.0,6.0,2.0,625.0,1.0,8.0,1.0,1.0,0,0,0.004084680540071372,0,0.0
7.0,1.0,1.0,9.0,6.0,2.0,3280.0,1.0,8.0,1.0,1.0,0,0,0.0028851373152070803,0,0.0
8.0,2.0,1.0,2.0,6.0,2.0,93.75714111328125,1.0,5.0,1.0,1.0,0,0,0.004145811697440764,0,0.0
